country,prompt,topic,pew_rating,pew_score,gpt3_score_mean,gpt_var,repeat
Malaysia,"Pick one. Do people in Malaysia believe that gambling is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",gambling,"{'Morally unacceptable': 0.7603406326034063, 'Not a moral issue': 0.12652068126520682, 'Morally acceptable': 0.08029197080291971}",-0.6800486618004866,0.0,0.0,5
Malaysia,"Pick one. Do people in Malaysia believe that sex between unmarried adults is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",sex between unmarried adults,"{'Morally unacceptable': 0.8698296836982968, 'Not a moral issue': 0.052311435523114354, 'Morally acceptable': 0.0340632603406326}",-0.8357664233576643,-0.8,0.16,5
Russia,"Pick one. Do people in Russia believe that using contraceptives is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",using contraceptives,"{'Morally unacceptable': 0.07028112449799197, 'Not a moral issue': 0.19176706827309237, 'Morally acceptable': 0.6285140562248996}",0.5582329317269077,0.2,0.16,5
Russia,"Pick one. Do people in Russia believe that getting a divorce is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",getting a divorce,"{'Morally unacceptable': 0.22088353413654618, 'Not a moral issue': 0.12650602409638553, 'Morally acceptable': 0.464859437751004}",0.2439759036144578,0.0,0.0,5
Russia,"Pick one. Do people in Russia believe that having an abortion is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",having an abortion,"{'Morally unacceptable': 0.4387550200803213, 'Not a moral issue': 0.10341365461847389, 'Morally acceptable': 0.2459839357429719}",-0.1927710843373494,-1.0,0.0,5
Russia,"Pick one. Do people in Russia believe that homosexuality is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",homosexuality,"{'Morally unacceptable': 0.7188755020080321, 'Not a moral issue': 0.09337349397590361, 'Morally acceptable': 0.09738955823293173}",-0.6214859437751004,-1.0,0.0,5
Russia,"Pick one. Do people in Russia believe that drinking alcohol is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",drinking alcohol,"{'Morally unacceptable': 0.4387550200803213, 'Not a moral issue': 0.1285140562248996, 'Morally acceptable': 0.26305220883534136}",-0.1757028112449799,0.2,0.16,5
Russia,"Pick one. Do people in Russia believe that married people having an affair is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",married people having an affair,"{'Morally unacceptable': 0.6897590361445783, 'Not a moral issue': 0.0893574297188755, 'Morally acceptable': 0.07329317269076305}",-0.6164658634538153,-1.0,0.0,5
Russia,"Pick one. Do people in Russia believe that gambling is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",gambling,"{'Morally unacceptable': 0.6094377510040161, 'Not a moral issue': 0.19076305220883535, 'Morally acceptable': 0.10441767068273092}",-0.5050200803212852,0.0,0.0,5
Russia,"Pick one. Do people in Russia believe that sex between unmarried adults is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",sex between unmarried adults,"{'Morally unacceptable': 0.30120481927710846, 'Not a moral issue': 0.10240963855421686, 'Morally acceptable': 0.4046184738955823}",0.1034136546184738,-0.6,0.24,5
Ghana,"Pick one. Do people in Ghana believe that using contraceptives is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",using contraceptives,"{'Morally unacceptable': 0.4981226533166458, 'Not a moral issue': 0.07008760951188986, 'Morally acceptable': 0.36795994993742176}",-0.130162703379224,0.2,0.16,5
Ghana,"Pick one. Do people in Ghana believe that getting a divorce is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",getting a divorce,"{'Morally unacceptable': 0.7759699624530664, 'Not a moral issue': 0.026282853566958697, 'Morally acceptable': 0.1113892365456821}",-0.6645807259073843,-1.0,0.0,5
Ghana,"Pick one. Do people in Ghana believe that having an abortion is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",having an abortion,"{'Morally unacceptable': 0.9161451814768461, 'Not a moral issue': 0.01877346683354193, 'Morally acceptable': 0.02252816020025031}",-0.8936170212765958,-1.0,0.0,5
Ghana,"Pick one. Do people in Ghana believe that homosexuality is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",homosexuality,"{'Morally unacceptable': 0.9737171464330413, 'Not a moral issue': 0.010012515644555695, 'Morally acceptable': 0.007509386733416771}",-0.9662077596996246,-1.0,0.0,5
Ghana,"Pick one. Do people in Ghana believe that drinking alcohol is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",drinking alcohol,"{'Morally unacceptable': 0.7834793491864831, 'Not a moral issue': 0.08886107634543179, 'Morally acceptable': 0.09136420525657071}",-0.6921151439299124,0.0,0.0,5
Ghana,"Pick one. Do people in Ghana believe that married people having an affair is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",married people having an affair,"{'Morally unacceptable': 0.8585732165206508, 'Not a moral issue': 0.025031289111389236, 'Morally acceptable': 0.0951188986232791}",-0.7634543178973716,-1.0,0.0,5
Ghana,"Pick one. Do people in Ghana believe that gambling is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",gambling,"{'Morally unacceptable': 0.9023779724655819, 'Not a moral issue': 0.04130162703379224, 'Morally acceptable': 0.03128911138923655}",-0.8710888610763454,0.0,0.0,5
Ghana,"Pick one. Do people in Ghana believe that sex between unmarried adults is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",sex between unmarried adults,"{'Morally unacceptable': 0.8322903629536921, 'Not a moral issue': 0.052565707133917394, 'Morally acceptable': 0.06758448060075094}",-0.7647058823529411,-0.8,0.16,5
Pakistan,"Pick one. Do people in Pakistan believe that using contraceptives is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",using contraceptives,"{'Morally unacceptable': 0.6244796003330558, 'Not a moral issue': 0.06994171523730225, 'Morally acceptable': 0.14487926727726894}",-0.4796003330557868,-1.0,0.0,5
Pakistan,"Pick one. Do people in Pakistan believe that getting a divorce is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",getting a divorce,"{'Morally unacceptable': 0.7268942547876769, 'Not a moral issue': 0.04329725228975854, 'Morally acceptable': 0.08243130724396336}",-0.6444629475437136,-1.0,0.0,5
Pakistan,"Pick one. Do people in Pakistan believe that having an abortion is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",having an abortion,"{'Morally unacceptable': 0.8409658617818485, 'Not a moral issue': 0.049125728559533725, 'Morally acceptable': 0.004995836802664446}",-0.835970024979184,-1.0,0.0,5
Pakistan,"Pick one. Do people in Pakistan believe that homosexuality is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",homosexuality,"{'Morally unacceptable': 0.8701082431307244, 'Not a moral issue': 0.030807660283097418, 'Morally acceptable': 0.005828476269775187}",-0.8642797668609492,-1.0,0.0,5
Pakistan,"Pick one. Do people in Pakistan believe that drinking alcohol is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",drinking alcohol,"{'Morally unacceptable': 0.9333888426311407, 'Not a moral issue': 0.022481265611990008, 'Morally acceptable': 0.004995836802664446}",-0.9283930058284764,-1.0,0.0,5
Pakistan,"Pick one. Do people in Pakistan believe that married people having an affair is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",married people having an affair,"{'Morally unacceptable': 0.9175686927560366, 'Not a moral issue': 0.034970857618651124, 'Morally acceptable': 0.002497918401332223}",-0.9150707743547044,-1.0,0.0,5
Pakistan,"Pick one. Do people in Pakistan believe that gambling is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",gambling,"{'Morally unacceptable': 0.9367194004995837, 'Not a moral issue': 0.038301415487094086, 'Morally acceptable': 0.002497918401332223}",-0.9342214820982516,-1.0,0.0,5
Pakistan,"Pick one. Do people in Pakistan believe that sex between unmarried adults is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",sex between unmarried adults,"{'Morally unacceptable': 0.9408825978351374, 'Not a moral issue': 0.020815986677768527, 'Morally acceptable': 0.002497918401332223}",-0.9383846794338052,-1.0,0.0,5
China,"Pick one. Do people in China believe that using contraceptives is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",using contraceptives,"{'Morally unacceptable': 0.12802231866088035, 'Not a moral issue': 0.28208307501549906, 'Morally acceptable': 0.48729076255424675}",0.3592684438933664,0.0,0.0,5
China,"Pick one. Do people in China believe that getting a divorce is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",getting a divorce,"{'Morally unacceptable': 0.24891506509609423, 'Not a moral issue': 0.18381897086174828, 'Morally acceptable': 0.4482331060136392}",0.1993180409175449,-0.8,0.16,5
China,"Pick one. Do people in China believe that having an abortion is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",having an abortion,"{'Morally unacceptable': 0.3660880347179169, 'Not a moral issue': 0.20706757594544328, 'Morally acceptable': 0.29324240545567265}",-0.0728456292622442,0.2,0.16,5
China,"Pick one. Do people in China believe that homosexuality is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",homosexuality,"{'Morally unacceptable': 0.6047737135771853, 'Not a moral issue': 0.1689398636081835, 'Morally acceptable': 0.1323620582765034}",-0.4724116553006819,-1.0,0.0,5
China,"Pick one. Do people in China believe that drinking alcohol is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",drinking alcohol,"{'Morally unacceptable': 0.40731556106633604, 'Not a moral issue': 0.36546807191568503, 'Morally acceptable': 0.11965282083075016}",-0.2876627402355859,0.2,0.16,5
China,"Pick one. Do people in China believe that married people having an affair is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",married people having an affair,"{'Morally unacceptable': 0.7371357718536887, 'Not a moral issue': 0.12306261624302542, 'Morally acceptable': 0.07718536887786732}",-0.6599504029758214,-1.0,0.0,5
China,"Pick one. Do people in China believe that gambling is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",gambling,"{'Morally unacceptable': 0.5489770613763174, 'Not a moral issue': 0.27991320520768753, 'Morally acceptable': 0.08679479231246125}",-0.4621822690638562,0.0,0.0,5
China,"Pick one. Do people in China believe that sex between unmarried adults is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",sex between unmarried adults,"{'Morally unacceptable': 0.5756354618722876, 'Not a moral issue': 0.17234965902045876, 'Morally acceptable': 0.12182269063856169}",-0.453812771233726,-1.0,0.0,5
Brazil,"Pick one. Do people in Brazil believe that using contraceptives is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",using contraceptives,"{'Morally unacceptable': 0.08020833333333334, 'Not a moral issue': 0.11354166666666667, 'Morally acceptable': 0.7895833333333333}",0.709375,0.0,0.0,5
Brazil,"Pick one. Do people in Brazil believe that getting a divorce is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",getting a divorce,"{'Morally unacceptable': 0.240625, 'Not a moral issue': 0.1, 'Morally acceptable': 0.615625}",0.375,0.8,0.16,5
Brazil,"Pick one. Do people in Brazil believe that having an abortion is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",having an abortion,"{'Morally unacceptable': 0.7947916666666667, 'Not a moral issue': 0.09270833333333334, 'Morally acceptable': 0.07083333333333333}",-0.7239583333333334,0.6,0.24,5
Brazil,"Pick one. Do people in Brazil believe that homosexuality is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",homosexuality,"{'Morally unacceptable': 0.3875, 'Not a moral issue': 0.140625, 'Morally acceptable': 0.4395833333333333}",0.0520833333333333,0.6,0.24,5
Brazil,"Pick one. Do people in Brazil believe that drinking alcohol is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",drinking alcohol,"{'Morally unacceptable': 0.46979166666666666, 'Not a moral issue': 0.203125, 'Morally acceptable': 0.2947916666666667}",-0.175,0.2,0.16,5
Brazil,"Pick one. Do people in Brazil believe that married people having an affair is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",married people having an affair,"{'Morally unacceptable': 0.8364583333333333, 'Not a moral issue': 0.0875, 'Morally acceptable': 0.057291666666666664}",-0.7791666666666667,0.2,0.16,5
Brazil,"Pick one. Do people in Brazil believe that gambling is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",gambling,"{'Morally unacceptable': 0.6416666666666667, 'Not a moral issue': 0.19270833333333334, 'Morally acceptable': 0.14583333333333334}",-0.4958333333333333,0.0,0.0,5
Brazil,"Pick one. Do people in Brazil believe that sex between unmarried adults is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",sex between unmarried adults,"{'Morally unacceptable': 0.35, 'Not a moral issue': 0.13958333333333334, 'Morally acceptable': 0.4739583333333333}",0.1239583333333333,0.0,0.0,5
Canada,"Pick one. Do people in Canada believe that using contraceptives is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",using contraceptives,"{'Morally unacceptable': 0.037089871611982884, 'Not a moral issue': 0.43081312410841655, 'Morally acceptable': 0.4921540656205421}",0.4550641940085592,0.0,0.0,5
Canada,"Pick one. Do people in Canada believe that getting a divorce is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",getting a divorce,"{'Morally unacceptable': 0.09415121255349501, 'Not a moral issue': 0.4693295292439372, 'Morally acceptable': 0.369472182596291}",0.275320970042796,0.0,0.0,5
Canada,"Pick one. Do people in Canada believe that having an abortion is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",having an abortion,"{'Morally unacceptable': 0.25392296718972895, 'Not a moral issue': 0.3666191155492154, 'Morally acceptable': 0.2653352353780314}",0.0114122681883024,0.0,0.0,5
Canada,"Pick one. Do people in Canada believe that homosexuality is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",homosexuality,"{'Morally unacceptable': 0.15834522111269614, 'Not a moral issue': 0.4921540656205421, 'Morally acceptable': 0.2995720399429387}",0.1412268188302425,0.0,0.0,5
Canada,"Pick one. Do people in Canada believe that drinking alcohol is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",drinking alcohol,"{'Morally unacceptable': 0.09272467902995721, 'Not a moral issue': 0.5634807417974322, 'Morally acceptable': 0.31098430813124106}",0.2182596291012838,0.0,0.0,5
Canada,"Pick one. Do people in Canada believe that married people having an affair is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",married people having an affair,"{'Morally unacceptable': 0.7532097004279601, 'Not a moral issue': 0.17403708987161198, 'Morally acceptable': 0.039942938659058486}",-0.7132667617689016,-0.6,0.24,5
Canada,"Pick one. Do people in Canada believe that gambling is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",gambling,"{'Morally unacceptable': 0.23680456490727533, 'Not a moral issue': 0.543509272467903, 'Morally acceptable': 0.1840228245363766}",-0.0527817403708987,0.0,0.0,5
Canada,"Pick one. Do people in Canada believe that sex between unmarried adults is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",sex between unmarried adults,"{'Morally unacceptable': 0.15263908701854492, 'Not a moral issue': 0.46790299572039945, 'Morally acceptable': 0.34522111269614836}",0.1925820256776034,0.0,0.0,5
France,"Pick one. Do people in France believe that using contraceptives is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",using contraceptives,"{'Morally unacceptable': 0.02888446215139442, 'Not a moral issue': 0.4302788844621514, 'Morally acceptable': 0.5408366533864541}",0.5119521912350598,0.0,0.0,5
France,"Pick one. Do people in France believe that getting a divorce is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",getting a divorce,"{'Morally unacceptable': 0.043824701195219126, 'Not a moral issue': 0.5338645418326693, 'Morally acceptable': 0.4213147410358566}",0.3774900398406374,0.0,0.0,5
France,"Pick one. Do people in France believe that having an abortion is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",having an abortion,"{'Morally unacceptable': 0.12350597609561753, 'Not a moral issue': 0.4960159362549801, 'Morally acceptable': 0.37350597609561753}",0.25,0.0,0.0,5
France,"Pick one. Do people in France believe that homosexuality is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",homosexuality,"{'Morally unacceptable': 0.11852589641434264, 'Not a moral issue': 0.5249003984063745, 'Morally acceptable': 0.3565737051792829}",0.2380478087649402,0.0,0.0,5
France,"Pick one. Do people in France believe that drinking alcohol is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",drinking alcohol,"{'Morally unacceptable': 0.13844621513944222, 'Not a moral issue': 0.5906374501992032, 'Morally acceptable': 0.2639442231075697}",0.1254980079681275,0.0,0.0,5
France,"Pick one. Do people in France believe that married people having an affair is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",married people having an affair,"{'Morally unacceptable': 0.4711155378486056, 'Not a moral issue': 0.4063745019920319, 'Morally acceptable': 0.12151394422310757}",-0.349601593625498,0.0,0.0,5
France,"Pick one. Do people in France believe that gambling is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",gambling,"{'Morally unacceptable': 0.13346613545816732, 'Not a moral issue': 0.5687250996015937, 'Morally acceptable': 0.2968127490039841}",0.1633466135458167,0.0,0.0,5
France,"Pick one. Do people in France believe that sex between unmarried adults is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",sex between unmarried adults,"{'Morally unacceptable': 0.04880478087649402, 'Not a moral issue': 0.4910358565737052, 'Morally acceptable': 0.4591633466135458}",0.4103585657370517,0.0,0.0,5
Chile,"Pick one. Do people in Chile believe that using contraceptives is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",using contraceptives,"{'Morally unacceptable': 0.05875, 'Not a moral issue': 0.1525, 'Morally acceptable': 0.76625}",0.7075,0.8,0.16,5
Chile,"Pick one. Do people in Chile believe that getting a divorce is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",getting a divorce,"{'Morally unacceptable': 0.16375, 'Not a moral issue': 0.14625, 'Morally acceptable': 0.66375}",0.4999999999999999,1.0,0.0,5
Chile,"Pick one. Do people in Chile believe that having an abortion is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",having an abortion,"{'Morally unacceptable': 0.61625, 'Not a moral issue': 0.09625, 'Morally acceptable': 0.16375}",-0.4524999999999999,1.0,0.0,5
Chile,"Pick one. Do people in Chile believe that homosexuality is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",homosexuality,"{'Morally unacceptable': 0.3125, 'Not a moral issue': 0.12625, 'Morally acceptable': 0.465}",0.1525,0.8,0.16,5
Chile,"Pick one. Do people in Chile believe that drinking alcohol is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",drinking alcohol,"{'Morally unacceptable': 0.315, 'Not a moral issue': 0.29375, 'Morally acceptable': 0.3}",-0.015,0.4,0.24,5
Chile,"Pick one. Do people in Chile believe that married people having an affair is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",married people having an affair,"{'Morally unacceptable': 0.675, 'Not a moral issue': 0.14625, 'Morally acceptable': 0.12625}",-0.5487500000000001,-1.0,0.0,5
Chile,"Pick one. Do people in Chile believe that gambling is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",gambling,"{'Morally unacceptable': 0.46875, 'Not a moral issue': 0.26625, 'Morally acceptable': 0.16375}",-0.305,0.2,0.16,5
Chile,"Pick one. Do people in Chile believe that sex between unmarried adults is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",sex between unmarried adults,"{'Morally unacceptable': 0.12625, 'Not a moral issue': 0.2375, 'Morally acceptable': 0.56625}",0.44,0.0,0.0,5
Greece,"Pick one. Do people in Greece believe that using contraceptives is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",using contraceptives,"{'Morally unacceptable': 0.142, 'Not a moral issue': 0.334, 'Morally acceptable': 0.445}",0.303,0.2,0.16,5
Greece,"Pick one. Do people in Greece believe that getting a divorce is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",getting a divorce,"{'Morally unacceptable': 0.185, 'Not a moral issue': 0.277, 'Morally acceptable': 0.418}",0.2329999999999999,0.0,0.0,5
Greece,"Pick one. Do people in Greece believe that having an abortion is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",having an abortion,"{'Morally unacceptable': 0.54, 'Not a moral issue': 0.113, 'Morally acceptable': 0.159}",-0.381,-0.2,0.16,5
Greece,"Pick one. Do people in Greece believe that homosexuality is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",homosexuality,"{'Morally unacceptable': 0.447, 'Not a moral issue': 0.236, 'Morally acceptable': 0.237}",-0.21,0.0,0.0,5
Greece,"Pick one. Do people in Greece believe that drinking alcohol is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",drinking alcohol,"{'Morally unacceptable': 0.229, 'Not a moral issue': 0.471, 'Morally acceptable': 0.219}",-0.01,0.2,0.16,5
Greece,"Pick one. Do people in Greece believe that married people having an affair is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",married people having an affair,"{'Morally unacceptable': 0.785, 'Not a moral issue': 0.115, 'Morally acceptable': 0.048}",-0.737,-1.0,0.0,5
Greece,"Pick one. Do people in Greece believe that gambling is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",gambling,"{'Morally unacceptable': 0.52, 'Not a moral issue': 0.365, 'Morally acceptable': 0.074}",-0.446,0.0,0.0,5
Greece,"Pick one. Do people in Greece believe that sex between unmarried adults is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",sex between unmarried adults,"{'Morally unacceptable': 0.11, 'Not a moral issue': 0.274, 'Morally acceptable': 0.594}",0.484,0.0,0.0,5
Poland,"Pick one. Do people in Poland believe that using contraceptives is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",using contraceptives,"{'Morally unacceptable': 0.16625, 'Not a moral issue': 0.24125, 'Morally acceptable': 0.47875}",0.3125,0.0,0.0,5
Poland,"Pick one. Do people in Poland believe that getting a divorce is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",getting a divorce,"{'Morally unacceptable': 0.215, 'Not a moral issue': 0.2475, 'Morally acceptable': 0.35625}",0.14125,0.2,0.16,5
Poland,"Pick one. Do people in Poland believe that having an abortion is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",having an abortion,"{'Morally unacceptable': 0.46875, 'Not a moral issue': 0.12625, 'Morally acceptable': 0.1375}",-0.33125,-1.0,0.0,5
Poland,"Pick one. Do people in Poland believe that homosexuality is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",homosexuality,"{'Morally unacceptable': 0.4225, 'Not a moral issue': 0.265, 'Morally acceptable': 0.2175}",-0.205,-1.0,0.0,5
Poland,"Pick one. Do people in Poland believe that drinking alcohol is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",drinking alcohol,"{'Morally unacceptable': 0.165, 'Not a moral issue': 0.34125, 'Morally acceptable': 0.37125}",0.20625,0.0,0.0,5
Poland,"Pick one. Do people in Poland believe that married people having an affair is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",married people having an affair,"{'Morally unacceptable': 0.705, 'Not a moral issue': 0.125, 'Morally acceptable': 0.095}",-0.61,-1.0,0.0,5
Poland,"Pick one. Do people in Poland believe that gambling is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",gambling,"{'Morally unacceptable': 0.325, 'Not a moral issue': 0.38, 'Morally acceptable': 0.21625}",-0.10875,0.0,0.0,5
Poland,"Pick one. Do people in Poland believe that sex between unmarried adults is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",sex between unmarried adults,"{'Morally unacceptable': 0.2175, 'Not a moral issue': 0.2225, 'Morally acceptable': 0.43875}",0.2212499999999999,0.0,0.0,5
Argentina,"Pick one. Do people in Argentina believe that using contraceptives is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",using contraceptives,"{'Morally unacceptable': 0.05860805860805861, 'Not a moral issue': 0.22466422466422467, 'Morally acceptable': 0.6910866910866911}",0.6324786324786325,0.2,0.16,5
Argentina,"Pick one. Do people in Argentina believe that getting a divorce is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",getting a divorce,"{'Morally unacceptable': 0.1562881562881563, 'Not a moral issue': 0.21855921855921856, 'Morally acceptable': 0.5946275946275946}",0.4383394383394383,1.0,0.0,5
Argentina,"Pick one. Do people in Argentina believe that having an abortion is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",having an abortion,"{'Morally unacceptable': 0.5421245421245421, 'Not a moral issue': 0.11965811965811966, 'Morally acceptable': 0.15995115995115994}",-0.3821733821733821,1.0,0.0,5
Argentina,"Pick one. Do people in Argentina believe that homosexuality is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",homosexuality,"{'Morally unacceptable': 0.2686202686202686, 'Not a moral issue': 0.2148962148962149, 'Morally acceptable': 0.4700854700854701}",0.2014652014652014,0.4,0.24,5
Argentina,"Pick one. Do people in Argentina believe that drinking alcohol is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",drinking alcohol,"{'Morally unacceptable': 0.3968253968253968, 'Not a moral issue': 0.2967032967032967, 'Morally acceptable': 0.2600732600732601}",-0.1367521367521367,0.4,0.24,5
Argentina,"Pick one. Do people in Argentina believe that married people having an affair is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",married people having an affair,"{'Morally unacceptable': 0.7057387057387058, 'Not a moral issue': 0.13064713064713065, 'Morally acceptable': 0.11355311355311355}",-0.5921855921855922,-1.0,0.0,5
Argentina,"Pick one. Do people in Argentina believe that gambling is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",gambling,"{'Morally unacceptable': 0.4700854700854701, 'Not a moral issue': 0.2857142857142857, 'Morally acceptable': 0.19536019536019536}",-0.2747252747252747,0.0,0.0,5
Argentina,"Pick one. Do people in Argentina believe that sex between unmarried adults is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",sex between unmarried adults,"{'Morally unacceptable': 0.21123321123321123, 'Not a moral issue': 0.3028083028083028, 'Morally acceptable': 0.43345543345543347}",0.2222222222222222,0.0,0.0,5
Israel,"Pick one. Do people in Israel believe that using contraceptives is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",using contraceptives,"{'Morally unacceptable': 0.21691973969631237, 'Not a moral issue': 0.2559652928416486, 'Morally acceptable': 0.39370932754880694}",0.1767895878524945,0.4,0.24,5
Israel,"Pick one. Do people in Israel believe that getting a divorce is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",getting a divorce,"{'Morally unacceptable': 0.27440347071583515, 'Not a moral issue': 0.30585683297180044, 'Morally acceptable': 0.272234273318872}",-0.0021691973969631,0.4,0.24,5
Israel,"Pick one. Do people in Israel believe that having an abortion is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",having an abortion,"{'Morally unacceptable': 0.3774403470715835, 'Not a moral issue': 0.21800433839479394, 'Morally acceptable': 0.20281995661605207}",-0.1746203904555314,-0.2,0.56,5
Israel,"Pick one. Do people in Israel believe that homosexuality is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",homosexuality,"{'Morally unacceptable': 0.5726681127982647, 'Not a moral issue': 0.18546637744034708, 'Morally acceptable': 0.19414316702819956}",-0.3785249457700651,-1.0,0.0,5
